"","sim","N"
"2741","Weak Noise Approximation (theory)",10036.0245980778
"2742","Weak Noise Approximation (theory)",9864.56783704384
"2743","Weak Noise Approximation (theory)",10038.171862464
"2744","Weak Noise Approximation (theory)",9940.21550394776
"2745","Weak Noise Approximation (theory)",9997.67140463675
"2746","Weak Noise Approximation (theory)",10245.631793329
"2747","Weak Noise Approximation (theory)",9788.61968619542
"2748","Weak Noise Approximation (theory)",10087.4361742038
"2749","Weak Noise Approximation (theory)",10017.3904629099
"2750","Weak Noise Approximation (theory)",9903.25210981554
"2751","Weak Noise Approximation (theory)",9934.77884952961
"2752","Weak Noise Approximation (theory)",10035.1843130676
"2753","Weak Noise Approximation (theory)",10094.3088015039
"2754","Weak Noise Approximation (theory)",10135.8487480237
"2755","Weak Noise Approximation (theory)",10084.632608046
"2756","Weak Noise Approximation (theory)",10102.7029698549
"2757","Weak Noise Approximation (theory)",9862.81966494379
"2758","Weak Noise Approximation (theory)",10239.9980037181
"2759","Weak Noise Approximation (theory)",9921.16758067991
"2760","Weak Noise Approximation (theory)",10093.30701527
"2761","Weak Noise Approximation (theory)",9910.70561718906
"2762","Weak Noise Approximation (theory)",10013.2669850716
"2763","Weak Noise Approximation (theory)",10008.6165766319
"2764","Weak Noise Approximation (theory)",9970.35373157564
"2765","Weak Noise Approximation (theory)",9913.21893406811
"2766","Weak Noise Approximation (theory)",10082.9978163411
"2767","Weak Noise Approximation (theory)",9608.50340423471
"2768","Weak Noise Approximation (theory)",10042.3367698029
"2769","Weak Noise Approximation (theory)",10217.992672875
"2770","Weak Noise Approximation (theory)",9947.54511832683
"2771","Weak Noise Approximation (theory)",10322.9149276411
"2772","Weak Noise Approximation (theory)",9954.66137315423
"2773","Weak Noise Approximation (theory)",9826.94285209283
"2774","Weak Noise Approximation (theory)",10050.5340571186
"2775","Weak Noise Approximation (theory)",10034.5770564212
"2776","Weak Noise Approximation (theory)",9854.62672355877
"2777","Weak Noise Approximation (theory)",10089.1683208271
"2778","Weak Noise Approximation (theory)",9864.42884138974
"2779","Weak Noise Approximation (theory)",9966.55269146521
"2780","Weak Noise Approximation (theory)",10024.3598260077
"2781","Weak Noise Approximation (theory)",10189.3365091946
"2782","Weak Noise Approximation (theory)",9751.57475675972
"2783","Weak Noise Approximation (theory)",10116.2667498243
"2784","Weak Noise Approximation (theory)",9963.73000592991
"2785","Weak Noise Approximation (theory)",9894.43730717116
"2786","Weak Noise Approximation (theory)",10148.410960035
"2787","Weak Noise Approximation (theory)",10021.5146442194
"2788","Weak Noise Approximation (theory)",10076.9394761027
"2789","Weak Noise Approximation (theory)",9906.06713129463
"2790","Weak Noise Approximation (theory)",9835.21079067205
"2791","Weak Noise Approximation (theory)",10023.131285515
"2792","Weak Noise Approximation (theory)",10391.4488075769
"2793","Weak Noise Approximation (theory)",9973.53159583055
"2794","Weak Noise Approximation (theory)",9875.10198034785
"2795","Weak Noise Approximation (theory)",10281.7030349059
"2796","Weak Noise Approximation (theory)",10078.0188656213
"2797","Weak Noise Approximation (theory)",9944.00212193459
"2798","Weak Noise Approximation (theory)",9971.1524979936
"2799","Weak Noise Approximation (theory)",9927.27691696503
"2800","Weak Noise Approximation (theory)",9960.86686531381
"2801","Weak Noise Approximation (theory)",10219.3540042563
"2802","Weak Noise Approximation (theory)",9910.43957091388
"2803","Weak Noise Approximation (theory)",9916.89244266551
"2804","Weak Noise Approximation (theory)",10130.1481164572
"2805","Weak Noise Approximation (theory)",10031.8046189589
"2806","Weak Noise Approximation (theory)",9928.13540422211
"2807","Weak Noise Approximation (theory)",9955.92512383905
"2808","Weak Noise Approximation (theory)",10131.8054437258
"2809","Weak Noise Approximation (theory)",10092.3968836076
"2810","Weak Noise Approximation (theory)",9932.28686259245
"2811","Weak Noise Approximation (theory)",10143.4278488628
"2812","Weak Noise Approximation (theory)",10264.7401053921
"2813","Weak Noise Approximation (theory)",10130.8595117814
"2814","Weak Noise Approximation (theory)",10163.9017215317
"2815","Weak Noise Approximation (theory)",9867.82336155755
"2816","Weak Noise Approximation (theory)",9947.34221360164
"2817","Weak Noise Approximation (theory)",10136.8490375504
"2818","Weak Noise Approximation (theory)",10249.6604414563
"2819","Weak Noise Approximation (theory)",9817.10511141838
"2820","Weak Noise Approximation (theory)",9820.73571549582
"2821","Weak Noise Approximation (theory)",9886.0592622964
"2822","Weak Noise Approximation (theory)",10087.9197146234
"2823","Weak Noise Approximation (theory)",9766.26400069671
"2824","Weak Noise Approximation (theory)",10214.6530627524
"2825","Weak Noise Approximation (theory)",10157.8129951086
"2826","Weak Noise Approximation (theory)",10026.0474753057
"2827","Weak Noise Approximation (theory)",9940.42339805365
"2828","Weak Noise Approximation (theory)",10041.3423713089
"2829","Weak Noise Approximation (theory)",10367.7004106203
"2830","Weak Noise Approximation (theory)",9994.04148641824
"2831","Weak Noise Approximation (theory)",10255.3731902321
"2832","Weak Noise Approximation (theory)",10201.8179497471
"2833","Weak Noise Approximation (theory)",10054.078782743
"2834","Weak Noise Approximation (theory)",9890.32699311671
"2835","Weak Noise Approximation (theory)",10061.2809064885
"2836","Weak Noise Approximation (theory)",9963.39640981656
"2837","Weak Noise Approximation (theory)",10036.3518361472
"2838","Weak Noise Approximation (theory)",10158.4180740398
"2839","Weak Noise Approximation (theory)",9873.24806887289
"2840","Weak Noise Approximation (theory)",9848.18704280487
"2841","Weak Noise Approximation (theory)",10087.0410006454
"2842","Weak Noise Approximation (theory)",10049.3667748684
"2843","Weak Noise Approximation (theory)",9901.910572101
"2844","Weak Noise Approximation (theory)",9749.22490507914
"2845","Weak Noise Approximation (theory)",10187.4403056872
"2846","Weak Noise Approximation (theory)",10008.5779647521
"2847","Weak Noise Approximation (theory)",10021.9310564064
"2848","Weak Noise Approximation (theory)",9857.70043917504
"2849","Weak Noise Approximation (theory)",9555.17712642917
"2850","Weak Noise Approximation (theory)",9920.48722530838
"2851","Weak Noise Approximation (theory)",9958.32637875768
"2852","Weak Noise Approximation (theory)",9889.5815515726
"2853","Weak Noise Approximation (theory)",10172.7964852046
"2854","Weak Noise Approximation (theory)",10355.6488468254
"2855","Weak Noise Approximation (theory)",9892.29871237128
"2856","Weak Noise Approximation (theory)",9777.46497705479
"2857","Weak Noise Approximation (theory)",10137.6163774348
"2858","Weak Noise Approximation (theory)",10167.0533720975
"2859","Weak Noise Approximation (theory)",10089.9523322265
"2860","Weak Noise Approximation (theory)",9787.81701318175
"2861","Weak Noise Approximation (theory)",9996.8031145516
"2862","Weak Noise Approximation (theory)",10176.5558059135
"2863","Weak Noise Approximation (theory)",9683.94154562097
"2864","Weak Noise Approximation (theory)",10058.9028302283
"2865","Weak Noise Approximation (theory)",9990.38102193513
"2866","Weak Noise Approximation (theory)",10004.1584716198
"2867","Weak Noise Approximation (theory)",10009.3056905026
"2868","Weak Noise Approximation (theory)",10022.3572728357
"2869","Weak Noise Approximation (theory)",9845.04602223363
"2870","Weak Noise Approximation (theory)",9707.23210253023
"2871","Weak Noise Approximation (theory)",9817.54314882133
"2872","Weak Noise Approximation (theory)",9734.20900500796
"2873","Weak Noise Approximation (theory)",9809.77702196502
"2874","Weak Noise Approximation (theory)",9723.45486997385
"2875","Weak Noise Approximation (theory)",9745.08259723793
"2876","Weak Noise Approximation (theory)",9891.40156823903
"2877","Weak Noise Approximation (theory)",9884.96805204012
"2878","Weak Noise Approximation (theory)",9744.85230921465
"2879","Weak Noise Approximation (theory)",10006.7979623595
"2880","Weak Noise Approximation (theory)",10082.0507301275
"2881","Weak Noise Approximation (theory)",9811.61075004462
"2882","Weak Noise Approximation (theory)",9964.75289415298
"2883","Weak Noise Approximation (theory)",9920.56161326696
"2884","Weak Noise Approximation (theory)",9923.89195252429
"2885","Weak Noise Approximation (theory)",10283.8477938585
"2886","Weak Noise Approximation (theory)",10153.1742654359
"2887","Weak Noise Approximation (theory)",10034.9082296148
"2888","Weak Noise Approximation (theory)",9845.36987870886
"2889","Weak Noise Approximation (theory)",10146.6906967689
"2890","Weak Noise Approximation (theory)",10012.5350449946
"2891","Weak Noise Approximation (theory)",10014.4149536671
"2892","Weak Noise Approximation (theory)",10080.227607621
"2893","Weak Noise Approximation (theory)",10123.5083474595
"2894","Weak Noise Approximation (theory)",10139.5692150393
"2895","Weak Noise Approximation (theory)",10049.8346672873
"2896","Weak Noise Approximation (theory)",9721.76528823219
"2897","Weak Noise Approximation (theory)",10030.6419765911
"2898","Weak Noise Approximation (theory)",9930.37813969679
"2899","Weak Noise Approximation (theory)",9928.10807734434
"2900","Weak Noise Approximation (theory)",10005.3066299288
"2901","Weak Noise Approximation (theory)",9912.31332392967
"2902","Weak Noise Approximation (theory)",10139.3748693423
"2903","Weak Noise Approximation (theory)",10044.5231629631
"2904","Weak Noise Approximation (theory)",10235.5993842828
"2905","Weak Noise Approximation (theory)",9820.19072427095
"2906","Weak Noise Approximation (theory)",9917.02203482938
"2907","Weak Noise Approximation (theory)",10118.3223653846
"2908","Weak Noise Approximation (theory)",10247.4147952256
"2909","Weak Noise Approximation (theory)",10141.7569996417
"2910","Weak Noise Approximation (theory)",9922.76649401681
"2911","Weak Noise Approximation (theory)",9941.5748901148
"2912","Weak Noise Approximation (theory)",10031.6945381971
"2913","Weak Noise Approximation (theory)",9873.28342530907
"2914","Weak Noise Approximation (theory)",9989.90805879238
"2915","Weak Noise Approximation (theory)",9873.29132494577
"2916","Weak Noise Approximation (theory)",10246.678202494
"2917","Weak Noise Approximation (theory)",9922.89934325783
"2918","Weak Noise Approximation (theory)",10370.4233441043
"2919","Weak Noise Approximation (theory)",9856.95780832973
"2920","Weak Noise Approximation (theory)",9909.37281432543
"2921","Weak Noise Approximation (theory)",10208.3715565248
"2922","Weak Noise Approximation (theory)",9798.60553670268
"2923","Weak Noise Approximation (theory)",10170.9321775609
"2924","Weak Noise Approximation (theory)",9950.92898280471
"2925","Weak Noise Approximation (theory)",10035.3765180492
"2926","Weak Noise Approximation (theory)",9865.29588156404
"2927","Weak Noise Approximation (theory)",9947.34878312361
"2928","Weak Noise Approximation (theory)",10058.1107424335
"2929","Weak Noise Approximation (theory)",9704.70286433582
"2930","Weak Noise Approximation (theory)",10075.2399674024
"2931","Weak Noise Approximation (theory)",10004.8942853089
"2932","Weak Noise Approximation (theory)",9932.88780241249
"2933","Weak Noise Approximation (theory)",9992.23567228248
"2934","Weak Noise Approximation (theory)",9979.18463692016
"2935","Weak Noise Approximation (theory)",9930.14269541722
"2936","Weak Noise Approximation (theory)",10241.1073168472
"2937","Weak Noise Approximation (theory)",9681.25665673509
"2938","Weak Noise Approximation (theory)",10012.8061663285
"2939","Weak Noise Approximation (theory)",10170.9565015662
"2940","Weak Noise Approximation (theory)",10031.5437187253
"2941","Weak Noise Approximation (theory)",10074.3667618716
"2942","Weak Noise Approximation (theory)",10203.37983313
"2943","Weak Noise Approximation (theory)",10120.1637030197
"2944","Weak Noise Approximation (theory)",9975.07123150469
"2945","Weak Noise Approximation (theory)",9957.93650395135
"2946","Weak Noise Approximation (theory)",10197.8597372521
"2947","Weak Noise Approximation (theory)",9962.74345819456
"2948","Weak Noise Approximation (theory)",10325.4819379945
"2949","Weak Noise Approximation (theory)",10034.8666453714
"2950","Weak Noise Approximation (theory)",9784.36637983514
"2951","Weak Noise Approximation (theory)",9840.99696732042
"2952","Weak Noise Approximation (theory)",10005.3895578739
"2953","Weak Noise Approximation (theory)",9969.06194493297
"2954","Weak Noise Approximation (theory)",10074.6451387255
"2955","Weak Noise Approximation (theory)",10172.9410269618
"2956","Weak Noise Approximation (theory)",9939.22999699556
"2957","Weak Noise Approximation (theory)",10174.0390105521
"2958","Weak Noise Approximation (theory)",10034.8838865407
"2959","Weak Noise Approximation (theory)",10164.1545455248
"2960","Weak Noise Approximation (theory)",10290.9574849174
"2961","Weak Noise Approximation (theory)",9939.96924595416
"2962","Weak Noise Approximation (theory)",9954.55696966042
"2963","Weak Noise Approximation (theory)",9836.16834693752
"2964","Weak Noise Approximation (theory)",10007.9107241941
"2965","Weak Noise Approximation (theory)",9954.86463516745
"2966","Weak Noise Approximation (theory)",10033.8380274492
"2967","Weak Noise Approximation (theory)",9634.08681168318
"2968","Weak Noise Approximation (theory)",9985.79267644685
"2969","Weak Noise Approximation (theory)",10375.2699557146
"2970","Weak Noise Approximation (theory)",10225.7768599789
"2971","Weak Noise Approximation (theory)",9952.57769825795
"2972","Weak Noise Approximation (theory)",9832.00823896682
"2973","Weak Noise Approximation (theory)",9958.76317558665
"2974","Weak Noise Approximation (theory)",10178.235371687
"2975","Weak Noise Approximation (theory)",9938.12969118438
"2976","Weak Noise Approximation (theory)",10086.5927510656
"2977","Weak Noise Approximation (theory)",10062.8912550391
"2978","Weak Noise Approximation (theory)",9935.42972011416
"2979","Weak Noise Approximation (theory)",9883.58859563972
"2980","Weak Noise Approximation (theory)",9988.87203759293
"2981","Weak Noise Approximation (theory)",10034.1429462256
"2982","Weak Noise Approximation (theory)",9915.25976140423
"2983","Weak Noise Approximation (theory)",9907.53125531454
"2984","Weak Noise Approximation (theory)",10016.6365674105
"2985","Weak Noise Approximation (theory)",9879.44975047587
"2986","Weak Noise Approximation (theory)",10170.4635230245
"2987","Weak Noise Approximation (theory)",9930.27309820525
"2988","Weak Noise Approximation (theory)",10032.2076121293
"2989","Weak Noise Approximation (theory)",9887.68080323195
"2990","Weak Noise Approximation (theory)",9951.62747860344
"2991","Weak Noise Approximation (theory)",10122.7130542414
"2992","Weak Noise Approximation (theory)",9947.40778772285
"2993","Weak Noise Approximation (theory)",9886.14635579888
"2994","Weak Noise Approximation (theory)",9990.80752761767
"2995","Weak Noise Approximation (theory)",9954.62907683536
"2996","Weak Noise Approximation (theory)",10189.1059410357
"2997","Weak Noise Approximation (theory)",10140.7823504616
"2998","Weak Noise Approximation (theory)",9909.10302624071
"2999","Weak Noise Approximation (theory)",10085.100065415
"3000","Weak Noise Approximation (theory)",9905.17006802133
